Customer,Employee,Product,Quantity,Price,Discount
C1,E3,P16,4,586.42,0.06
C4,E3,P25,1,564.62,0.21
C4,E2,P20,7,454.90,0.16
C9,E1,P18,8,51.07,0.25
C19,E3,P15,2,301.43,0.20
C3,E3,P17,3,329.51,0.07
C32,E2,P3,6,227.59,0.00
C13,E1,P22,2,594.69,0.19
C25,E2,P21,7,149.95,0.03
C4,E2,P32,4,144.78,0.05
C4,E1,P5,6,428.82,0.24
C7,E3,P30,5,189.72,0.18
C10,E2,P22,8,594.69,0.19
C19,E3,P20,7,454.90,0.24
C1,E1,P6,2,89.28,0.09
C6,E1,P23,1,667.66,0.21
C18,E2,P14,1,236.14,0.03
C27,E3,P32,7,144.78,0.02
C22,E3,P15,4,301.43,0.02
C8,E2,P11,9,289.51,0.13
C13,E3,P14,4,236.14,0.00
C32,E1,P4,3,201.32,0.06
C5,E2,P24,7,289.94,0.08
C29,E2,P5,6,428.82,0.19
C21,E3,P25,6,564.62,0.12
C11,E3,P17,1,329.51,0.00
C19,E1,P15,6,301.43,0.10
C22,E3,P1,1,574.40,0.00
C26,E2,P1,5,574.40,0.09
C2,E3,P10,1,647.48,0.24
C23,E3,P15,3,301.43,0.19
C14,E1,P26,9,601.61,0.13
C8,E1,P26,3,601.61,0.19
C3,E1,P5,3,428.82,0.07
C29,E2,P15,6,301.43,0.19
C32,E2,P32,3,144.78,0.05
C13,E2,P15,1,301.43,0.14
C21,E3,P25,8,564.62,0.15
C14,E1,P20,5,454.90,0.06
C26,E2,P25,7,564.62,0.05
C32,E2,P8,8,534.63,0.12
C7,E1,P18,5,51.07,0.20
C29,E1,P26,7,601.61,0.01
C19,E3,P13,7,612.64,0.00
C8,E1,P17,7,329.51,0.17
C27,E3,P1,4,574.40,0.00
C19,E3,P6,1,89.28,0.24
C25,E3,P16,6,586.42,0.00
C11,E2,P19,1,109.57,0.20
C14,E1,P23,5,667.66,0.20
C29,E3,P6,6,89.28,0.17
C24,E3,P1,1,574.40,0.12
C7,E3,P23,5,667.66,0.15
C2,E3,P8,8,534.63,0.14
C24,E1,P21,6,149.95,0.11
C28,E1,P7,9,266.67,0.24
C18,E2,P20,6,454.90,0.21
C27,E1,P10,4,647.48,0.23
C28,E3,P25,2,564.62,0.07
C15,E3,P12,4,375.79,0.14
C15,E2,P22,9,594.69,0.04
C18,E1,P15,2,301.43,0.13
C16,E1,P5,2,428.82,0.22
C22,E1,P6,6,89.28,0.08
C28,E2,P14,8,236.14,0.20
C31,E1,P26,4,601.61,0.02
C31,E3,P24,4,289.94,0.08
C2,E2,P5,4,428.82,0.10
C25,E3,P24,8,289.94,0.20
C28,E2,P9,3,616.06,0.03
C6,E1,P22,1,594.69,0.04
C27,E2,P26,2,601.61,0.09
C12,E3,P16,2,586.42,0.19
C22,E2,P7,8,266.67,0.18
C3,E3,P4,3,201.32,0.15
C30,E3,P22,1,594.69,0.14
C11,E3,P31,3,115.06,0.10
C22,E3,P19,2,109.57,0.13
C15,E2,P11,1,289.51,0.22
C2,E3,P13,1,612.64,0.15
C7,E3,P19,5,109.57,0.00
C12,E1,P19,5,109.57,0.12
C2,E2,P29,6,324.63,0.10
C13,E2,P6,7,89.28,0.05
C30,E2,P17,3,329.51,0.10
C21,E3,P22,4,594.69,0.05
C4,E3,P21,5,149.95,0.24
C17,E2,P25,2,564.62,0.20
C21,E1,P7,7,266.67,0.16
C30,E3,P9,6,616.06,0.18
C18,E1,P32,8,144.78,0.02
C24,E2,P21,1,149.95,0.09
C20,E3,P31,3,115.06,0.21
C12,E1,P25,6,564.62,0.16
C31,E1,P22,9,594.69,0.25
C23,E3,P28,6,592.61,0.04
C24,E1,P24,6,289.94,0.06
C1,E3,P3,4,227.59,0.08
C31,E1,P1,8,574.40,0.21
C32,E3,P20,8,454.90,0.22
C29,E1,P30,1,189.72,0.02
C10,E1,P1,9,574.40,0.06
C1,E3,P31,9,115.06,0.16
C17,E1,P7,1,266.67,0.19
C17,E2,P25,3,564.62,0.16
C21,E2,P23,1,667.66,0.09
C24,E3,P29,7,324.63,0.05
C16,E1,P28,6,592.61,0.06
C29,E3,P26,2,601.61,0.10
C2,E2,P1,3,574.40,0.16
C30,E3,P4,2,201.32,0.03
C8,E3,P13,4,612.64,0.09
C29,E1,P12,5,375.79,0.08
C6,E1,P7,7,266.67,0.19
C14,E2,P24,8,289.94,0.24
C20,E2,P28,9,592.61,0.15
C10,E1,P22,5,594.69,0.07
C27,E3,P31,6,115.06,0.20
C16,E3,P20,2,454.90,0.21
C29,E2,P30,8,189.72,0.04
C29,E2,P28,5,592.61,0.22
C15,E1,P22,2,594.69,0.07
C25,E1,P26,8,601.61,0.17
C24,E2,P3,3,227.59,0.09
C15,E2,P13,9,612.64,0.03
C24,E1,P9,9,616.06,0.01
C7,E2,P31,7,115.06,0.19
C22,E3,P25,6,564.62,0.15
C24,E2,P17,4,329.51,0.00
C12,E3,P28,5,592.61,0.20
C12,E1,P7,5,266.67,0.20
C12,E3,P14,4,236.14,0.15
C6,E1,P31,2,115.06,0.08
C4,E2,P20,1,454.90,0.23
C2,E3,P13,6,612.64,0.21
C29,E1,P22,9,594.69,0.07
C27,E3,P30,2,189.72,0.21
C2,E1,P20,9,454.90,0.08
C1,E2,P14,1,236.14,0.16
C19,E2,P12,1,375.79,0.10
C31,E3,P25,6,564.62,0.10
C14,E2,P6,6,89.28,0.03
C7,E3,P18,1,51.07,0.17
C14,E3,P4,3,201.32,0.18
C31,E2,P19,7,109.57,0.12
C23,E3,P13,1,612.64,0.13
C14,E1,P3,5,227.59,0.13
C32,E1,P31,8,115.06,0.17
C18,E2,P6,8,89.28,0.20
C8,E1,P7,3,266.67,0.14
C21,E1,P30,4,189.72,0.21
C16,E1,P26,2,601.61,0.25
C17,E2,P16,1,586.42,0.01
C4,E1,P4,5,201.32,0.19
C10,E1,P5,6,428.82,0.13
C14,E3,P1,9,574.40,0.07
C14,E2,P6,5,89.28,0.15
C8,E3,P15,7,301.43,0.18
C27,E1,P15,8,301.43,0.06
C3,E2,P22,7,594.69,0.17
C32,E3,P4,6,201.32,0.11
C15,E2,P21,8,149.95,0.20
C26,E1,P13,8,612.64,0.21
C29,E1,P2,5,330.03,0.15
C11,E2,P28,8,592.61,0.07
C9,E2,P10,4,647.48,0.22
C32,E3,P31,3,115.06,0.04
C22,E1,P6,1,89.28,0.24
C21,E3,P32,8,144.78,0.08
C20,E1,P22,9,594.69,0.04
C2,E3,P25,2,564.62,0.20
C13,E3,P25,3,564.62,0.03
C4,E1,P13,9,612.64,0.21
C28,E3,P14,6,236.14,0.16
C28,E1,P12,6,375.79,0.16
C14,E3,P8,5,534.63,0.15
C3,E2,P22,2,594.69,0.03
C3,E3,P30,5,189.72,0.10
C25,E3,P26,9,601.61,0.14
C13,E3,P28,9,592.61,0.23
C22,E2,P27,4,338.46,0.20
C1,E1,P29,5,324.63,0.15
C22,E2,P12,7,375.79,0.11
C25,E1,P10,8,647.48,0.23
C1,E2,P12,3,375.79,0.21
C4,E1,P20,1,454.90,0.19
C14,E3,P27,6,338.46,0.20
C18,E1,P1,4,574.40,0.05
C24,E2,P29,8,324.63,0.01
C12,E1,P5,4,428.82,0.06
C11,E1,P4,1,201.32,0.14
C6,E1,P26,5,601.61,0.05
C30,E1,P26,7,601.61,0.19
C31,E3,P31,9,115.06,0.11
C24,E2,P25,6,564.62,0.01
C22,E2,P20,2,454.90,0.18
C1,E3,P8,7,534.63,0.17
C9,E2,P16,9,586.42,0.24
C9,E2,P27,2,338.46,0.10
C15,E2,P32,2,144.78,0.03
C17,E1,P7,9,266.67,0.13
C23,E2,P13,1,612.64,0.24
C18,E1,P4,8,201.32,0.24
C8,E2,P26,1,601.61,0.07
C9,E3,P22,9,594.69,0.15
C8,E2,P16,3,586.42,0.02
C2,E2,P6,1,89.28,0.13
C27,E3,P24,3,289.94,0.07
C25,E2,P26,1,601.61,0.21
C7,E3,P10,3,647.48,0.15
C30,E2,P24,8,289.94,0.11
C21,E1,P30,4,189.72,0.00
C8,E1,P5,9,428.82,0.20
C2,E3,P3,3,227.59,0.06
C18,E1,P31,7,115.06,0.11
C20,E3,P29,1,324.63,0.08
C17,E1,P9,6,616.06,0.09
C16,E2,P8,6,534.63,0.15
C19,E1,P3,3,227.59,0.03
C16,E3,P18,2,51.07,0.20
C8,E2,P9,1,616.06,0.17
C22,E3,P6,4,89.28,0.14
C27,E1,P10,1,647.48,0.19
C2,E3,P21,6,149.95,0.14
C13,E1,P19,6,109.57,0.04
C7,E1,P12,6,375.79,0.22
C29,E2,P14,3,236.14,0.01
C2,E1,P2,9,330.03,0.04
C22,E1,P19,1,109.57,0.08
C13,E1,P9,5,616.06,0.12
C26,E1,P17,6,329.51,0.05
C30,E3,P29,8,324.63,0.08
C21,E1,P31,5,115.06,0.03
C7,E3,P14,9,236.14,0.18
C28,E3,P19,4,109.57,0.25
C5,E1,P30,4,189.72,0.23
C30,E2,P31,2,115.06,0.10
C24,E3,P20,1,454.90,0.04
C9,E2,P4,6,201.32,0.05
C15,E3,P30,9,189.72,0.22
C16,E1,P3,8,227.59,0.23
C3,E3,P21,6,149.95,0.07
C24,E2,P24,9,289.94,0.09
C5,E1,P1,2,574.40,0.13
C7,E3,P22,8,594.69,0.15
C17,E1,P10,2,647.48,0.02
C13,E1,P15,5,301.43,0.21
C21,E3,P15,2,301.43,0.18
C32,E2,P18,8,51.07,0.11
C27,E2,P12,3,375.79,0.04
C13,E2,P26,5,601.61,0.06
C22,E2,P28,2,592.61,0.15
C31,E2,P5,6,428.82,0.20
C17,E3,P11,1,289.51,0.22
C14,E3,P13,4,612.64,0.25
C28,E3,P22,4,594.69,0.06
C3,E3,P15,1,301.43,0.07
C25,E3,P3,3,227.59,0.25
C7,E2,P25,6,564.62,0.15
C14,E3,P20,1,454.90,0.03
C28,E2,P28,4,592.61,0.20
C17,E1,P13,5,612.64,0.13
C23,E1,P32,9,144.78,0.04
C3,E2,P2,3,330.03,0.18
C24,E3,P18,1,51.07,0.03
C29,E1,P6,7,89.28,0.10
C4,E3,P8,3,534.63,0.10
C24,E2,P20,3,454.90,0.22
C17,E1,P18,7,51.07,0.00
C4,E2,P3,4,227.59,0.13
C29,E2,P17,3,329.51,0.14
C4,E1,P4,3,201.32,0.15
C8,E2,P17,1,329.51,0.07
C24,E3,P29,5,324.63,0.14
C20,E1,P10,4,647.48,0.05
C14,E1,P2,1,330.03,0.01
C10,E3,P3,3,227.59,0.22
C21,E3,P12,7,375.79,0.07
C17,E1,P16,6,586.42,0.09
C2,E1,P10,4,647.48,0.03
C9,E1,P11,8,289.51,0.06
C20,E1,P29,1,324.63,0.13
C3,E1,P22,3,594.69,0.13
C13,E1,P7,2,266.67,0.24
C3,E1,P8,3,534.63,0.02
C14,E3,P26,1,601.61,0.22
C7,E2,P32,9,144.78,0.18
C9,E3,P26,1,601.61,0.00
C20,E2,P24,2,289.94,0.16
C12,E3,P14,1,236.14,0.04
C26,E1,P29,5,324.63,0.22
C6,E3,P9,8,616.06,0.11
C30,E3,P16,2,586.42,0.13
C14,E1,P15,5,301.43,0.18
C14,E1,P31,2,115.06,0.05
C17,E3,P21,6,149.95,0.17
C14,E2,P14,8,236.14,0.25
C6,E1,P7,1,266.67,0.11
C16,E1,P21,6,149.95,0.13
C20,E2,P27,7,338.46,0.04
C7,E2,P1,4,574.40,0.06
C19,E3,P15,3,301.43,0.06
C8,E1,P25,2,564.62,0.25
C10,E1,P2,2,330.03,0.08
C7,E1,P10,1,647.48,0.02
C8,E2,P15,6,301.43,0.09
C5,E1,P1,5,574.40,0.17
C31,E1,P8,6,534.63,0.13
C11,E3,P20,8,454.90,0.16
C11,E1,P13,6,612.64,0.12
C17,E1,P17,4,329.51,0.22
C4,E2,P26,3,601.61,0.19
C31,E1,P7,8,266.67,0.06
C1,E3,P20,5,454.90,0.19
C3,E2,P3,7,227.59,0.18
C9,E1,P32,4,144.78,0.18
C6,E1,P5,2,428.82,0.21
C1,E3,P16,6,586.42,0.22
C20,E3,P5,9,428.82,0.08
C5,E1,P21,6,149.95,0.01
C21,E2,P13,8,612.64,0.10
C3,E2,P15,6,301.43,0.22
C29,E3,P17,6,329.51,0.15
C31,E3,P1,1,574.40,0.19
C4,E1,P20,6,454.90,0.15
C3,E2,P16,4,586.42,0.02
C7,E2,P28,4,592.61,0.08
C19,E1,P16,8,586.42,0.10
C19,E1,P14,7,236.14,0.09
C22,E2,P9,3,616.06,0.07
C5,E1,P23,8,667.66,0.11
C18,E1,P9,3,616.06,0.22
C18,E1,P12,5,375.79,0.01
C9,E2,P10,3,647.48,0.03
C26,E1,P15,6,301.43,0.08
C27,E2,P2,2,330.03,0.09
C23,E1,P27,1,338.46,0.10
C7,E3,P23,9,667.66,0.01
C18,E3,P31,9,115.06,0.00
C15,E3,P28,6,592.61,0.01
C5,E1,P32,2,144.78,0.21
C31,E2,P29,5,324.63,0.10
C5,E3,P15,8,301.43,0.02
C11,E1,P22,2,594.69,0.08
C17,E2,P4,2,201.32,0.04
C29,E1,P29,6,324.63,0.12
C3,E3,P19,2,109.57,0.09
C18,E1,P22,3,594.69,0.13
C27,E1,P25,6,564.62,0.15
C24,E1,P26,8,601.61,0.08
C15,E2,P18,3,51.07,0.23
C19,E3,P16,9,586.42,0.24
C22,E3,P1,1,574.40,0.21
C12,E2,P12,5,375.79,0.10
C8,E3,P5,6,428.82,0.14
C10,E3,P10,6,647.48,0.09
C29,E2,P5,3,428.82,0.23
C15,E2,P4,3,201.32,0.22
C20,E1,P3,3,227.59,0.13
C5,E1,P3,7,227.59,0.06
C4,E2,P15,5,301.43,0.04
C21,E1,P10,7,647.48,0.16
C19,E1,P7,6,266.67,0.20
C10,E2,P5,2,428.82,0.18
C29,E2,P30,6,189.72,0.08
C6,E2,P18,1,51.07,0.12
C5,E1,P6,4,89.28,0.23
C13,E3,P2,2,330.03,0.16
C14,E3,P16,6,586.42,0.17
C10,E2,P16,5,586.42,0.10
C24,E1,P26,1,601.61,0.08
C22,E3,P18,2,51.07,0.16
C5,E3,P4,3,201.32,0.12
C11,E3,P3,7,227.59,0.19
C12,E1,P24,5,289.94,0.06
C5,E3,P16,9,586.42,0.21
C24,E1,P8,7,534.63,0.17
C4,E1,P14,1,236.14,0.10
C18,E3,P12,5,375.79,0.13
C17,E2,P11,1,289.51,0.15
C13,E3,P6,7,89.28,0.16
C17,E2,P14,8,236.14,0.20
C27,E3,P13,4,612.64,0.10
C3,E1,P13,5,612.64,0.02
C3,E3,P32,3,144.78,0.10
C20,E3,P7,9,266.67,0.22
C21,E3,P32,4,144.78,0.16
C1,E2,P28,1,592.61,0.07
C18,E2,P29,3,324.63,0.25
C22,E2,P18,2,51.07,0.04
C11,E3,P8,9,534.63,0.16
C19,E2,P3,3,227.59,0.11
C27,E2,P27,9,338.46,0.21
C2,E2,P25,7,564.62,0.13
C24,E1,P12,3,375.79,0.05
C21,E2,P14,4,236.14,0.21
C6,E2,P17,8,329.51,0.16
C22,E3,P22,7,594.69,0.14
C21,E1,P10,6,647.48,0.11
C30,E2,P3,5,227.59,0.06
C6,E3,P17,6,329.51,0.20
C7,E3,P16,8,586.42,0.05
C2,E1,P15,5,301.43,0.23
C8,E3,P21,3,149.95,0.04
C8,E3,P3,1,227.59,0.06
C24,E2,P24,8,289.94,0.03
C3,E1,P16,1,586.42,0.08
C15,E3,P11,1,289.51,0.04
C31,E1,P15,5,301.43,0.03
C19,E2,P9,7,616.06,0.20
C5,E1,P28,3,592.61,0.04
C14,E2,P9,4,616.06,0.02
C25,E3,P25,6,564.62,0.18
C31,E3,P13,2,612.64,0.14
C8,E3,P7,1,266.67,0.18
C8,E1,P5,9,428.82,0.25
C6,E3,P5,1,428.82,0.07
C24,E3,P12,9,375.79,0.01
C26,E2,P30,9,189.72,0.09
C2,E2,P23,8,667.66,0.18
C21,E2,P10,2,647.48,0.15
C12,E1,P20,5,454.90,0.25
C7,E2,P2,4,330.03,0.23
C1,E3,P20,4,454.90,0.09
C5,E3,P21,1,149.95,0.17
C19,E3,P13,7,612.64,0.01
C28,E2,P4,3,201.32,0.17
C25,E2,P16,4,586.42,0.17
C17,E1,P32,9,144.78,0.00
C6,E1,P23,1,667.66,0.19
C6,E1,P22,5,594.69,0.02
C22,E1,P6,5,89.28,0.05
C18,E2,P2,5,330.03,0.22
C26,E2,P7,7,266.67,0.11
C15,E2,P27,7,338.46,0.09
C28,E1,P5,1,428.82,0.24
C11,E3,P8,9,534.63,0.09
C27,E3,P31,2,115.06,0.13
C16,E1,P27,2,338.46,0.16
C32,E3,P15,1,301.43,0.20
C26,E2,P30,6,189.72,0.23
C23,E2,P8,2,534.63,0.23
C21,E1,P10,5,647.48,0.25
C26,E2,P23,2,667.66,0.24
C29,E1,P13,2,612.64,0.15
C12,E1,P12,1,375.79,0.22
C4,E3,P5,3,428.82,0.01
C25,E1,P14,1,236.14,0.04
C16,E3,P8,3,534.63,0.06
C9,E2,P6,3,89.28,0.23
C13,E2,P22,2,594.69,0.10
C20,E2,P1,1,574.40,0.14
C16,E1,P28,3,592.61,0.20
C23,E3,P7,5,266.67,0.14
C21,E2,P31,9,115.06,0.18
C5,E3,P29,9,324.63,0.10
C27,E3,P4,2,201.32,0.06
C15,E3,P25,8,564.62,0.01
C12,E1,P27,5,338.46,0.07
C7,E2,P24,5,289.94,0.01
C12,E1,P15,7,301.43,0.24
C27,E2,P1,4,574.40,0.13
C21,E2,P28,6,592.61,0.12
C16,E1,P2,1,330.03,0.01
C30,E1,P24,5,289.94,0.18
C17,E1,P19,7,109.57,0.24
C20,E2,P23,9,667.66,0.24
C25,E1,P24,2,289.94,0.06
C27,E2,P30,4,189.72,0.04
C29,E2,P7,9,266.67,0.06
C1,E2,P9,4,616.06,0.07
C12,E2,P18,9,51.07,0.10
C23,E3,P17,4,329.51,0.20
C5,E2,P8,6,534.63,0.19
C6,E1,P9,8,616.06,0.03
C17,E2,P30,3,189.72,0.13
C32,E1,P23,5,667.66,0.18
C4,E1,P23,6,667.66,0.10
C6,E2,P12,7,375.79,0.18
C30,E3,P8,5,534.63,0.23
C12,E3,P2,3,330.03,0.24
C32,E3,P3,3,227.59,0.10
C23,E1,P2,4,330.03,0.17
C18,E2,P17,7,329.51,0.03
C3,E3,P5,3,428.82,0.09
C27,E1,P3,1,227.59,0.22
C19,E1,P1,4,574.40,0.12
C5,E3,P12,5,375.79,0.16
C12,E3,P24,3,289.94,0.09
C28,E3,P22,1,594.69,0.05
C15,E1,P23,4,667.66,0.19
C13,E2,P31,8,115.06,0.22
C23,E3,P9,5,616.06,0.10
C19,E3,P15,9,301.43,0.09
C21,E3,P13,1,612.64,0.10
C11,E3,P25,8,564.62,0.18
C29,E1,P8,8,534.63,0.05
C11,E3,P18,6,51.07,0.13
C17,E1,P31,6,115.06,0.09
C23,E1,P1,8,574.40,0.23
C30,E3,P3,7,227.59,0.21
C17,E1,P2,1,330.03,0.00
C22,E3,P21,2,149.95,0.16
C15,E3,P13,3,612.64,0.21
C29,E2,P5,4,428.82,0.10
C20,E2,P28,7,592.61,0.09
C1,E3,P3,9,227.59,0.16
C30,E2,P10,1,647.48,0.03
C7,E3,P2,6,330.03,0.22
C26,E3,P9,9,616.06,0.24
C29,E1,P19,9,109.57,0.19
C19,E2,P6,3,89.28,0.24
C5,E2,P15,6,301.43,0.24
C26,E3,P20,5,454.90,0.09
C31,E3,P16,2,586.42,0.20
C8,E3,P31,5,115.06,0.03
C23,E2,P3,8,227.59,0.20
C1,E3,P6,2,89.28,0.11
C12,E1,P23,1,667.66,0.17
C27,E1,P29,6,324.63,0.07
C1,E2,P15,6,301.43,0.12
C3,E3,P20,2,454.90,0.21
C27,E1,P31,2,115.06,0.22
C24,E2,P24,8,289.94,0.19
C30,E2,P20,1,454.90,0.16
C24,E3,P4,5,201.32,0.23
C7,E1,P4,3,201.32,0.17
C11,E3,P2,3,330.03,0.05
C4,E3,P3,4,227.59,0.13
C11,E1,P29,2,324.63,0.23
C8,E1,P5,8,428.82,0.17
C16,E1,P18,9,51.07,0.09
C12,E2,P28,3,592.61,0.18
C23,E3,P24,5,289.94,0.21
C30,E1,P14,6,236.14,0.17
C8,E1,P16,5,586.42,0.19
C23,E2,P26,5,601.61,0.19
C2,E1,P29,6,324.63,0.03
C1,E3,P19,9,109.57,0.08
C22,E2,P24,7,289.94,0.19
C17,E2,P7,3,266.67,0.13
C30,E2,P8,2,534.63,0.05
C10,E3,P11,2,289.51,0.14
C25,E3,P5,5,428.82,0.20
C15,E1,P23,4,667.66,0.07
C2,E2,P14,3,236.14,0.23
C28,E2,P27,8,338.46,0.14
C6,E1,P9,1,616.06,0.13
C17,E1,P32,4,144.78,0.20
C8,E3,P9,4,616.06,0.05
C25,E3,P31,8,115.06,0.01
C10,E1,P24,1,289.94,0.03
C17,E1,P6,3,89.28,0.09
C27,E3,P15,6,301.43,0.08
C17,E3,P31,1,115.06,0.20
C14,E3,P7,6,266.67,0.00
C12,E1,P6,2,89.28,0.24
C1,E2,P2,7,330.03,0.21
C1,E1,P32,9,144.78,0.09
C10,E3,P15,1,301.43,0.09
C9,E1,P14,1,236.14,0.05
C28,E3,P15,1,301.43,0.21
C15,E2,P11,1,289.51,0.23
C16,E1,P26,3,601.61,0.08
C8,E1,P15,8,301.43,0.08
C10,E1,P31,6,115.06,0.09
C21,E3,P29,3,324.63,0.15
C11,E1,P30,9,189.72,0.13
C7,E2,P6,9,89.28,0.12
C14,E1,P17,9,329.51,0.14
C8,E2,P32,7,144.78,0.22
C1,E1,P7,7,266.67,0.07
C28,E1,P5,7,428.82,0.24
C20,E2,P22,5,594.69,0.25
C15,E1,P16,7,586.42,0.04
C23,E1,P8,3,534.63,0.20
C5,E1,P17,1,329.51,0.09
C6,E1,P22,4,594.69,0.10
C3,E1,P30,6,189.72,0.10
C2,E3,P10,9,647.48,0.20
C2,E3,P29,1,324.63,0.02
C2,E3,P18,5,51.07,0.16
C23,E3,P16,8,586.42,0.18
C28,E1,P32,4,144.78,0.06
C15,E1,P17,1,329.51,0.02
C5,E2,P14,4,236.14,0.21
C30,E2,P7,5,266.67,0.23
C13,E1,P15,1,301.43,0.20
C16,E2,P21,7,149.95,0.23
C5,E2,P7,9,266.67,0.10
C1,E2,P15,7,301.43,0.08
C1,E3,P14,9,236.14,0.17
C18,E1,P14,7,236.14,0.12
C12,E2,P18,9,51.07,0.07
C27,E1,P20,6,454.90,0.16
C28,E2,P1,2,574.40,0.22
C22,E2,P9,9,616.06,0.10
C16,E2,P6,2,89.28,0.12
C23,E1,P15,4,301.43,0.10
C6,E3,P3,2,227.59,0.09
C23,E2,P27,6,338.46,0.20
C32,E3,P20,1,454.90,0.07
C22,E2,P19,1,109.57,0.10
C30,E2,P24,3,289.94,0.07
C24,E1,P2,5,330.03,0.21
C25,E2,P29,2,324.63,0.14
C30,E1,P28,8,592.61,0.01
C7,E3,P19,2,109.57,0.19
C21,E2,P7,9,266.67,0.23
C6,E1,P25,9,564.62,0.16
C26,E2,P6,9,89.28,0.07
C14,E1,P4,8,201.32,0.23
C12,E3,P28,5,592.61,0.10
C18,E3,P22,1,594.69,0.20
C31,E1,P17,5,329.51,0.02
C5,E2,P14,5,236.14,0.02
C24,E3,P23,5,667.66,0.10
C10,E1,P3,5,227.59,0.23
C6,E1,P5,3,428.82,0.22
C31,E1,P28,5,592.61,0.06
C15,E1,P8,2,534.63,0.03
C19,E1,P7,8,266.67,0.22
C4,E2,P31,7,115.06,0.05
C22,E1,P5,2,428.82,0.08
C10,E1,P12,1,375.79,0.17
C27,E3,P12,6,375.79,0.06
C4,E3,P15,3,301.43,0.21
C23,E2,P9,4,616.06,0.05
C7,E2,P16,6,586.42,0.24
C23,E2,P2,1,330.03,0.19
C26,E3,P6,2,89.28,0.22
C8,E3,P30,5,189.72,0.19
C21,E2,P12,6,375.79,0.10
C9,E1,P28,9,592.61,0.24
C6,E3,P15,9,301.43,0.22
C30,E2,P5,2,428.82,0.15
C14,E3,P22,9,594.69,0.02
C8,E2,P22,4,594.69,0.23
C25,E1,P1,6,574.40,0.21
C26,E3,P28,3,592.61,0.03
C17,E2,P25,1,564.62,0.07
C1,E3,P1,3,574.40,0.18
C21,E3,P1,8,574.40,0.03
C22,E2,P31,5,115.06,0.19
C20,E3,P20,9,454.90,0.23
C6,E1,P22,2,594.69,0.00
C4,E2,P12,1,375.79,0.21
C30,E3,P6,6,89.28,0.02
C10,E2,P21,7,149.95,0.23
C32,E1,P13,5,612.64,0.22
C8,E1,P6,5,89.28,0.12
C24,E2,P6,2,89.28,0.16
C29,E3,P27,3,338.46,0.09
C10,E3,P29,1,324.63,0.24
C26,E3,P2,5,330.03,0.03
C9,E1,P11,1,289.51,0.14
C2,E2,P23,3,667.66,0.21
C27,E3,P4,5,201.32,0.17
C13,E3,P14,9,236.14,0.06
C16,E1,P24,4,289.94,0.01
C8,E1,P3,6,227.59,0.21
C10,E3,P12,4,375.79,0.04
C22,E2,P30,6,189.72,0.23
C9,E2,P25,5,564.62,0.06
C15,E1,P3,4,227.59,0.13
C2,E3,P21,2,149.95,0.09
C7,E3,P28,1,592.61,0.12
C32,E1,P15,4,301.43,0.12
C31,E2,P27,4,338.46,0.19
C31,E1,P25,1,564.62,0.12
C30,E2,P16,2,586.42,0.24
C1,E3,P20,1,454.90,0.05
C11,E2,P10,1,647.48,0.08
C31,E2,P23,1,667.66,0.11
C8,E1,P26,9,601.61,0.10
C1,E3,P4,6,201.32,0.19
C29,E3,P23,7,667.66,0.22
C19,E2,P30,1,189.72,0.22
C10,E3,P15,3,301.43,0.04
C11,E2,P16,1,586.42,0.01
C18,E1,P26,6,601.61,0.17
C26,E2,P9,7,616.06,0.21
C6,E1,P19,3,109.57,0.13
C14,E3,P14,2,236.14,0.10
C12,E1,P4,3,201.32,0.25
C8,E3,P16,8,586.42,0.23
C19,E3,P26,6,601.61,0.24
C27,E1,P5,1,428.82,0.16
C30,E3,P4,3,201.32,0.07
C8,E3,P10,7,647.48,0.19
C14,E1,P2,6,330.03,0.23
C8,E3,P15,6,301.43,0.05
C30,E3,P1,8,574.40,0.01
C13,E2,P1,4,574.40,0.09
C4,E3,P20,5,454.90,0.07
C16,E1,P6,9,89.28,0.18
C18,E1,P8,1,534.63,0.22
C8,E1,P12,6,375.79,0.12
C32,E3,P30,8,189.72,0.16
C3,E1,P7,2,266.67,0.07
C25,E1,P30,4,189.72,0.04
C19,E3,P31,4,115.06,0.18
C7,E3,P32,8,144.78,0.24
C25,E3,P15,9,301.43,0.17
C8,E3,P25,8,564.62,0.11
C12,E3,P20,8,454.90,0.02
C13,E3,P4,7,201.32,0.20
C8,E3,P16,9,586.42,0.23
C14,E3,P26,9,601.61,0.12
C3,E3,P23,9,667.66,0.04
C9,E1,P15,5,301.43,0.12
C30,E2,P22,9,594.69,0.13
C19,E3,P19,3,109.57,0.16
C13,E1,P20,1,454.90,0.12
C32,E3,P8,9,534.63,0.22
C16,E3,P12,4,375.79,0.19
C17,E1,P17,7,329.51,0.16
C6,E1,P27,2,338.46,0.03
C25,E3,P18,4,51.07,0.08
C14,E2,P7,3,266.67,0.22
C28,E3,P11,4,289.51,0.24
C12,E1,P15,6,301.43,0.03
C1,E1,P6,2,89.28,0.25
C16,E1,P3,6,227.59,0.20
C3,E1,P14,9,236.14,0.23
C5,E2,P15,6,301.43,0.17
C32,E2,P31,5,115.06,0.10
C24,E3,P22,7,594.69,0.05
C31,E2,P15,1,301.43,0.24
C22,E2,P18,4,51.07,0.06
C4,E3,P23,5,667.66,0.11
C26,E3,P8,5,534.63,0.12
C27,E2,P10,9,647.48,0.04
C13,E2,P6,8,89.28,0.08
C26,E2,P11,5,289.51,0.08
